순위,상품명,브랜드,조회수,좋아요,구매후기 개수,평점,누적판매량
0.9484329851078017,센트리 올드 스쿨 WC - (캔버스) 블랙:마쉬멜로우 / VN0A5KR3VQE1,반스,7300.0,768,15,4.9,100.0
0.9482107134918871,슈퍼스타 - 화이트:블루 / HQ6458,아디다스,9500.0,2019,157,4.8,500.0
0.9479884418759724,척70 시즈널 컬러 서밋 세이지 A02769C,컨버스,9100.0,3435,80,4.9,300.0
0.9477661702600578,메달리스트 고트스킨 스니커즈 white,오트리,5700.0,1905,733,4.9,200.0
0.9475438986441431,어센틱 - (껌) 마시멜로우:껌 / VN0A2Z5I18G1,반스,6500.0,8454,947,4.9,3200.0
0.9473216270282285,여 화이트 모나코 스니커즈 YW00482 YBR,캘빈클라인 진,9600.0,1257,23,5.0,100.0
0.9470993554123138,어센틱 - (레더) 블랙 / VN000JRAL3B1,반스,11000.0,2388,334,4.9,900.0
0.9468770837963992,NBPDCF008I / ML610TBA (IVORY),뉴발란스,12000.0,2715,69,4.8,300.0
0.9466548121804845,푸마 카벤 KR - 아이보리:그레이 바이올렛 / 393308-01,푸마,9400.0,2397,169,4.8,500.0
0.9464325405645699,리스폰스 CL - 화이트 / GY2014,아디다스,8700.0,2856,142,4.9,2900.0
0.9462102689486552,니짜 - 화이트:블랙 / CQ2333,아디다스,9200.0,9379,1704,4.8,2200.0
0.9459879973327406,척테일러 올스타 화이트 하이 M7650C,컨버스,7600.0,18483,2780,4.8,2600.0
0.9457657257168259,청키 라이너 (CHUNKY LINER) NY (White),엠엘비,6700.0,10202,736,4.9,3000.0
0.9455434541009113,SPACE301 (LEMON),언다이드룸,7300.0,2130,182,4.9,300.0
0.9453211824849966,젤-소노마 15-50 - 오트밀:마르지판 / 1202A414-250,아식스,23000.0,615,15,4.9,100.0
0.945098910869082,젤-1130 - 올리브 그레이:아이비 / 1201A255-301,아식스,20000.0,655,27,5.0,100.0
0.9448766392531673,척테일러 올스타 블랙 모노크롬 옥스 M5039C,컨버스,7300.0,13546,2470,4.9,3200.0
0.9446543676372527,척테일러 올스타 슬립 화이트 164301C,컨버스,22000.0,6701,729,4.8,2300.0
0.944432096021338,NBP7DS107I / ML574EVW (MEN),뉴발란스,6800.0,2003,193,4.8,300.0
0.9442098244054234,가젤 - 블루 / GY7337,아디다스,42000.0,3645,61,5.0,100.0
0.9439875527895087,올드스쿨 플랫폼 - 블랙 / VN0A3B3UBKA1,반스,7100.0,844,46,4.8,100.0
0.9437652811735942,버킷 디워커 V2 (BLACK),디스커버리 익스페디션,3300.0,1163,130,4.8,500.0
0.9435430095576794,N235USN311 컨투어 스니커즈 BEIGE,내셔널지오그래픽,3700.0,220,36,5.0,50.0
0.9433207379417649,오리지날 플러스 피크닉 _ 레드,캐치볼,4700.0,2749,1176,4.9,900.0
0.9430984663258501,XT-6 익스펜스 - 릴리 패드:로럴 WR:퓨터 / L47134200,살로몬 스포츠스타일,16000.0,576,6,5.0,50.0
0.9428761947099356,젤-1130 - 화이트:허들 옐로우 / 1201A256-111,아식스,24000.0,2097,22,5.0,100.0
0.9426539230940209,N235USN311 컨투어 스니커즈 WHITE,내셔널지오그래픽,4100.0,192,15,5.0,50.0
0.9424316514781063,리스폰스 CL - 화이트 / GX1609,아디다스,11000.0,3981,515,4.8,2500.0
0.9422093798621916,젤-1090 V2 - 화이트:글래시어 그레이 / 1202A383-102,아식스,16000.0,590,26,5.0,100.0
0.941987108246277,레트로피 E5 - 화이트 / GW0562,아디다스,12000.0,4859,816,4.9,2500.0
0.9417648366303623,피스모 스니커즈 FLOTDA0U08,오찌,5800.0,656,43,4.8,200.0
0.9415425650144477,슈퍼스타 - 레드:블랙 / GW2173,아디다스,8600.0,2222,53,5.0,100.0
0.941320293398533,NBPDCF008K / ML610TBB (BLACK),뉴발란스,9700.0,2558,99,4.8,300.0
0.9410980217826184,젤-님버스 9 - 블랙:퓨어 실버 / 1201A424-004,아식스,17000.0,420,16,5.0,50.0
0.9408757501667037,척테일러 올스타 클래식 레드 M9696C,컨버스,9500.0,15905,2282,4.9,3400.0
0.9406534785507891,클래식 슬립온 플랫폼 - 블랙 / VN00018EBLK1,반스,5700.0,5597,1224,4.8,1700.0
0.9404312069348744,젤-1090 -화이트:블루 코스트 / 1202A385-100,아식스,23000.0,480,19,5.0,100.0
0.9402089353189598,척테일러 올스타 클래식 레드 M9621C,컨버스,11000.0,16055,2157,4.9,2700.0
0.9399866637030451,니짜 트레포일 - 화이트:블랙 / HQ6940,아디다스,12000.0,4737,146,4.8,800.0
0.9397643920871305,젤-님버스 9 - 화이트:오트밀 / 1202A278-104,아식스,23000.0,745,20,5.0,50.0
0.9395421204712159,XT-윙스 2 - 화이트:루나 락:바닐라  / L41709300,살로몬 스포츠스타일,9500.0,706,20,5.0,50.0
0.9393198488553012,런스타 하이크 OX 블랙 168816C,컨버스,5300.0,9869,1706,4.9,2900.0
0.9390975772393866,청키 하이 NY VER2 (BLACK),엠엘비,7900.0,17632,1904,4.8,2200.0
0.9388753056234719,2750 코투 클래식 white 화이트,수페르가,5800.0,10476,1563,4.7,1900.0
0.9386530340075573,젤-1090 V2 W - 크림:크림 / 1203A224-100,아식스,12000.0,2472,62,5.0,200.0
0.9384307623916426,척 70 디 럭스 힐 블랙 A05347C,컨버스,10000.0,578,1,5.0,100.0
0.938208490775728,청키 라이너 미드 클래식 모노그램 NY (Black),엠엘비,2400.0,421,12,4.9,100.0
0.9379862191598133,오리지날 플러스 홀리데이 _ 레드,캐치볼,5100.0,5314,2862,4.9,2100.0
0.9377639475438987,무스비 크림,포즈간츠,7700.0,9027,806,4.6,2100.0
0.937541675927984,드랍스텝 로우 - 블랙:네이비:그린 / HP2247,아디다스,5800.0,1147,192,4.7,800.0
0.9373194043120694,오리지날 플러스 피크닉 _ 에크루,캐치볼,6800.0,4365,1200,4.8,1200.0
0.9370971326961547,카리나 스트릿 - 화이트:골드 / 389390-01,푸마,9700.0,883,45,4.9,200.0
0.9368748610802401,클래식 슬립온 스택폼 - (체커보드) 블랙:클래식 화이트 / VN0A7Q5RTYQ1,반스,5400.0,1287,115,4.9,400.0
0.9366525894643254,컴피쿠시 원 - (반다나) 마쉬멜로우:화이트 / VN0A45J5KIG1,반스,17000.0,2353,596,4.8,1600.0
0.9364303178484108,런스타 모션 파운데이셔널 블랙 172895C,컨버스,4800.0,1757,249,4.9,800.0
0.9362080462324961,남성 슈퍼스타 실버 탭 실버 스타 스니커즈 - 화이트 / GMF00101F00031480185,골든구스,4500.0,638,66,4.9,200.0
0.9359857746165815,젤-카야노 14 - 그레시어 그레이:퓨어 실버 / 1202A105-021,아식스,13000.0,1208,49,4.9,100.0
0.9357635030006668,런스타 모션 블랙 171545C,컨버스,6300.0,2965,591,4.8,1200.0
0.9355412313847522,젤-1090 V2 - 크림:클레이 그레이 / 1203A224-102,아식스,9600.0,879,30,4.8,100.0
0.9353189597688375,청키 라이너 NY (Green),엠엘비,4100.0,1285,36,4.8,100.0
0.9350966881529229,XT-6 마인드풀 - 그레이 그린:모스 그레이:카스토르 그레이 / L47069100,살로몬 스포츠스타일,7500.0,1680,215,4.9,400.0
0.9348744165370082,[프리미엄] 알프스 3cm 스니커즈,브랜즈,3200.0,3706,2229,4.8,1600.0
0.9346521449210936,젤-1090 W - 화이트:블랙 / 1022A308-100,아식스,6200.0,1391,292,4.9,400.0
0.9344298733051789,아스티어 W - 블랙 / GW4341,아디다스,11000.0,4311,427,4.8,1500.0
0.9342076016892643,BW 아미 - 화이트:블루 / HQ6457,아디다스,8200.0,2404,150,4.9,600.0
0.9339853300733496,척70 시즈널 컬러 써니 오아시스 A02757C,컨버스,7000.0,2609,30,4.9,200.0
0.933763058457435,1IN WHITE - 화이트 스니커즈,식스핏,5500.0,9611,4404,4.8,3200.0
0.9335407868415203,슈퍼스타 x PARLEY - 화이트 / GX6970,아디다스,16000.0,3045,182,4.8,500.0
0.9333185152256057,NBP7CF747G / M2002RSA (GREY),뉴발란스,10000.0,1350,54,5.0,100.0
0.933096243609691,무스비 그린,포즈간츠,6400.0,6351,596,4.8,1300.0
0.9328739719937764,클럽 C 85 -  화이트:그레이 / AR0455,리복,5100.0,341,8,5.0,100.0
0.9326517003778617,XT-6 익스펜스 - 페더 그레이:델리시오소:골든 오크 / L41741600,살로몬 스포츠스타일,8800.0,2494,116,4.9,300.0
0.9324294287619471,젤-1130 - 화이트:클레이 그레이 / 1201A256-112,아식스,28000.0,1828,46,4.9,100.0
0.9322071571460324,아미 트레이너 KR - 화이트:그레이 / 384686-01,푸마,12000.0,10956,2942,4.8,3900.0
0.9319848855301178,푸마 아미 트레이너 뮬 - 화이트:라이트그레이:검 / 387824-01,푸마,9300.0,2305,494,4.8,1700.0
0.9317626139142031,German Military Panna,리프로덕션 오브 파운드,2900.0,1675,390,4.9,600.0
0.9315403422982885,라이벌리 로우 86 - 화이트:그린 / FZ6318,아디다스,6900.0,1001,28,5.0,50.0
0.9313180706823738,베이더론 KR - 블랙:블랙:그레이 / 387532-02,푸마,7700.0,2286,155,4.8,500.0
0.9310957990664592,슈퍼스타 82 - 화이트:그레이 / GZ4837,아디다스,7500.0,3389,113,4.7,400.0
0.9308735274505445,브릭 (GREEN),디스커버리 익스페디션,4800.0,3221,269,4.9,700.0
0.9306512558346299,척테일러 올스타 데인티 뮬 화이트 567946C,컨버스,6100.0,7213,854,4.8,1200.0
0.9304289842187152,멕시코 66 VIN 1183B391_100,오니츠카타이거,5400.0,2148,133,4.8,400.0
0.9302067126028006,시져레볼루션 (그린),카우츠,2900.0,646,122,4.9,400.0
0.9299844409868859,어센틱 스택폼 - (캔버스) 블랙:트루 화이트 / VN0A5KXXBMX1,반스,8000.0,1388,83,4.9,300.0
0.9297621693709713,컴피쿠시 원 - (체커보드) 블루:마쉬멜로우 / VN0A45J57Z21,반스,12000.0,4767,1017,4.9,2300.0
0.9295398977550566,롱우드 레더 스니커즈 - 화이트,폴로 랄프 로렌,5100.0,7344,688,4.8,1200.0
0.929317626139142,라이벌리 로우 86 - 화이트:그레이 / GZ2556,아디다스,6400.0,877,16,4.8,50.0
0.9290953545232273,남성 오버사이즈 스니커즈 - 화이트 / 553680WHGP59000,알렉산더 맥퀸,2300.0,338,36,4.8,50.0
0.9288730829073127,푸마 클럽 SD FS - 화이트:그레이 / 386804-01,푸마,7200.0,8353,1405,4.8,3000.0
0.928650811291398,레더 코트 스니커즈 [블랙],무신사 스탠다드,4200.0,2915,845,4.8,1500.0
0.9284285396754834,남성 메달리스트 스니커즈 - 화이트 / AULMLL15,오트리,4300.0,534,44,4.8,100.0
0.9282062680595687,스피드크로스 6 와이드 - 블랙:블랙:팬텀 / L41744000,살로몬,10000.0,537,20,4.9,50.0
0.9279839964436541,에이브이 - (스케이트) 블랙:화이트 / VN0A5JIBY281,반스,7400.0,674,72,4.8,300.0
0.9277617248277394,컨티넨탈 80 - 화이트 / G27706,아디다스,4800.0,738,27,4.9,100.0
0.9275394532118248,하이퍼터프 - 화이트:그레이 / GY9410,아디다스,8400.0,777,13,4.8,100.0
0.9273171815959103,척 70 블랙 핀스트라이프 화이트 A02306C,컨버스,5900.0,5756,430,4.9,1500.0
0.9270949099799956,아크로마운트 1183B257_105,오니츠카타이거,3000.0,1502,59,4.9,200.0
0.926872638364081,[PREMIUM CALF] BEYOND TRAINER - CREAM,식스핏,8800.0,306,12,4.7,50.0
0.9266503667481663,올드스쿨 플랫폼 - (체커보드) 블랙:화이트 / VN0A3B3UHRK1,반스,5600.0,4361,753,4.9,1000.0
0.9264280951322517,1IN WHITE HI - 화이트 스니커즈 키높이 버전,식스핏,3800.0,3934,1462,4.8,2200.0
0.926205823516337,로우 레더 러너 - 그레이,브랜즈,3400.0,1775,400,4.9,500.0
0.9259835519004224,니트 워킹화 라이트 런 화이트,밸롭,4300.0,497,48,4.9,200.0
0.9257612802845077,아스티어 W - 화이트 / GY6855,아디다스,6500.0,1516,85,4.7,400.0
0.9255390086685931,N235USN311 컨투어 스니커즈 GREY,내셔널지오그래픽,4200.0,143,20,5.0,50.0
0.9253167370526784,버킷 디워커 V2 (O/WHITE),디스커버리 익스페디션,3300.0,7807,1930,4.8,900.0
0.9250944654367638,어센틱 - (스케이트) 페이즐리 네이비:마쉬멜로우 / VN0A5FC8FRP1,반스,7400.0,622,112,4.9,400.0
0.9248721938208491,오리지날 플러스 피크닉 _ 오프 화이트,캐치볼,4400.0,2046,412,4.9,1000.0
0.9246499222049345,스피드벌스 PRG - 블랙:알로이:블랙  / L41754200,살로몬 스포츠스타일,5600.0,804,86,4.9,200.0
0.9244276505890198,EX89 - 화이트:그랜드 샤크 / 1201A476-108,아식스,11000.0,856,12,4.9,50.0
0.9242053789731052,척70 시즈널 컬러 써니 오아시스 A02770C,컨버스,6700.0,2290,40,5.0,200.0
0.9239831073571905,울트라부스트 20 랩 - 화이트:옐로우 / GZ5007,아디다스,4600.0,338,39,5.0,100.0
0.9237608357412759,XT-6 익스펜스 - 다크 사파이어:인디아 잉크:로즈 크라우드 / L47134100,살로몬 스포츠스타일,14000.0,387,4,5.0,50.0
0.9235385641253612,UB4-S 젤-1130 - 데미타스:퍼 그린 / 1201A645-200,아식스,6700.0,2137,611,4.9,900.0
0.9233162925094466,[PREMIUM CALF] BEYOND TRAINER - IVORY,식스핏,5800.0,357,8,5.0,50.0
0.9230940208935319,오리지날 플러스 피크닉 _ 셀틱 블루,캐치볼,4100.0,2488,372,4.9,800.0
0.9228717492776173,N235USN312 로카 GREY,내셔널지오그래픽,3700.0,354,41,4.9,100.0
0.9226494776617026,스타일 36 - (빈티지 팝) 그리너 패스쳐 / VN0A54F66QU1,반스,12000.0,2063,12,4.9,100.0
0.922427206045788,빅볼청키 LITE LA (Grey),엠엘비,5700.0,2513,324,4.9,1000.0
0.9222049344298733,DIVE LAYER(Navy),이피티,4000.0,12269,3560,4.8,1200.0
0.9219826628139587,NBP7CF712B / ML574EVE (TRIPLE BLACK),뉴발란스,8100.0,5531,471,4.9,500.0
0.921760391198044,NBPACS410K / BB550BBB (BLACK),뉴발란스,5700.0,1881,105,4.8,200.0
0.9215381195821294,젤-벤처 6 SPS - 화이트 / 1203A297-100,아식스,12000.0,800,29,5.0,100.0
0.9213158479662147,올드스쿨 - (피그 스웨이드) 골든 옐로우 / VN0A5JMIF3X1,반스,7000.0,860,54,4.9,200.0
0.9210935763503001,클럽 C 85 - 허스키 / GX8769,리복,5100.0,615,41,4.8,100.0
0.9208713047343854,어센틱 뮬 - (캔버스) 블루프린트:마쉬멜로우 / VN0A54F72BK1,반스,5700.0,5000,753,4.9,2000.0
0.9206490331184708,MAXIMIZER 25_K1GA230201,미즈노,6300.0,1196,119,4.8,500.0
0.9204267615025561,마운틴 LT (L/BEIGE),디스커버리 익스페디션,5000.0,817,31,4.8,200.0
0.9202044898866415,니짜 플랫폼 W - 블랙:화이트 / FV5321,아디다스,8200.0,2406,179,4.8,500.0
0.9199822182707268,니짜 플랫폼 W - 블랙:화이트 / FV5321,아디다스,8200.0,2406,179,4.8,500.0
0.9197599466548122,XT-윙스 2 - 바닐라:바닐라:데저트사그  / L47135500,살로몬 스포츠스타일,9000.0,941,11,4.8,50.0
0.9195376750388975,척 70 뮬 파운데이션 에그렛 172592C,컨버스,4900.0,4080,250,4.8,900.0
0.9193154034229829,3300 하이 캔버스 FLOTDA0U04,오찌,3800.0,544,11,4.9,100.0
0.9190931318070682,포럼 로우 클래식 - 블랙:화이트 / ID6857,아디다스,5000.0,384,15,4.8,50.0
0.9188708601911536,울트라부스트 20 랩 - 블랙 / GZ5008,아디다스,5800.0,381,32,4.7,200.0
0.9186485885752389,척70 시즈널 컬러 루바브 파이 A02767C,컨버스,6700.0,1474,27,5.0,100.0
0.9184263169593243,청키 라이너 (CHUNKY LINER) NY (Ivory),엠엘비,4500.0,2460,96,4.9,500.0
0.9182040453434096,3cm 소가죽 독일군 스니커즈 체이스(CR0029),커스텀에이드,7700.0,10330,2617,4.8,2600.0
0.917981773727495,젤-카야노 29 - 블랙:스카이 / 1011B440-007,아식스,3200.0,96,25,5.0,50.0
0.9177595021115803,청키 로우 NY (BLACK),엠엘비,10000.0,14574,1439,4.8,1600.0
0.9175372304956657,버킷 마운틴 LT (L/BEIGE),디스커버리 익스페디션,11000.0,8382,1204,4.8,3800.0
0.917314958879751,BW 아미 - 화이트 / HQ8996,아디다스,5900.0,856,38,4.9,200.0
0.9170926872638364,세라노 CL 1183B886_100,오니츠카타이거,3100.0,387,45,4.9,100.0
0.9168704156479217,스피드크로스 3 마인드풀 - 그레이 그린:모스 그레이:카스토 그레이  / L47069500,살로몬 스포츠스타일,5200.0,771,88,4.9,100.0
0.9166481440320071,척70 시즈널 컬러 루바브 파이 A05114C,컨버스,8300.0,2111,46,4.8,100.0
0.9164258724160924,여 화이트 말모 스니커즈 YW00823 0LF,캘빈클라인 진,7000.0,902,18,5.0,100.0
0.9162036008001778,XT-6 - 걸:그라나다 스카이:그레이 그린  / L47147900,살로몬 스포츠스타일,11000.0,1075,62,4.9,100.0
0.9159813291842631,밀리터리 스탠다드 _ 앵커 블랙,캐치볼,3700.0,2619,910,4.9,700.0
0.9157590575683485,올드스쿨 오버트 CC - (팝 컬러) 드레스 블루 / VN0A7Q5ELKZ1,반스,9000.0,1035,45,4.6,100.0
0.9155367859524339,젤-1130 - 폰:오트밀 / 1202A163-700,아식스,7700.0,830,19,5.0,50.0
0.9153145143365192,슈퍼스타 82 - 블랙:화이트 / GW1799,아디다스,5700.0,1178,87,4.8,200.0
0.9150922427206046,척테일러 올스타 데인티 뮬 블랙 567945C,컨버스,5400.0,5327,679,4.8,900.0
0.9148699711046899,오리지날 플러스 피크닉 _ 네이비,캐치볼,3900.0,4316,978,4.9,900.0
0.9146476994887753,COURT(Tofu Navy),이피티,5600.0,4119,225,4.9,800.0
0.9144254278728606,척테일러 올스타 블랙 모노크롬 하이 M3310C,컨버스,4500.0,9511,1464,4.8,1700.0
0.914203156256946,CAMPUS ADV HP9104,아디다스,20000.0,963,6,4.8,50.0
0.9139808846410313,블루 클라우드(1XM01941E150),케즈,7500.0,2896,49,4.8,300.0
0.9137586130251167,어센틱 44 DX - (애너하임팩토리) OG 플레이드 레드:그린 / VN0A5KX4RGR1,반스,5400.0,1854,462,4.9,1600.0
0.913536341409202,로우랜드 CC - (반다나) 멀티:트루 화이트 / VN0A7TNLASN1,반스,6700.0,726,62,4.8,300.0
0.9133140697932874,드랍스텝 로우 - 화이트:블루:오렌지 / HP2230,아디다스,7100.0,3260,328,4.8,1200.0
0.9130917981773727,젤-1130 - 화이트:페리윙클 블루 / 1202A164-105,아식스,4400.0,707,38,4.8,100.0
0.9128695265614581,클래식 슬립온 - (컬러 띠어리) 체커보드 월넛 / VN0A7Q5D1NU1,반스,7500.0,1223,78,4.9,400.0
0.9126472549455434,어센틱 뮬 스택드 - 캔버스 체크 / VN0A4BW18BM1,반스,3600.0,1689,175,4.7,500.0
0.9124249833296288,프롬 얼스 BLACK,코닥,3400.0,734,48,4.7,100.0
0.9122027117137141,조거 플렉스 FLEX (BLACK),디스커버리 익스페디션,3200.0,4574,856,4.8,800.0
0.9119804400977995,아디매틱 - 옐로우:블루 / GY2090,아디다스,4400.0,707,113,4.9,200.0
0.9117581684818848,척70 시즈널 컬러 라이트 바이올렛 A02754C,컨버스,4400.0,1999,20,4.8,100.0
0.9115358968659703,리와인드 런 - 화이트:네이비 / GV8544,리복,6100.0,786,30,4.8,200.0
0.9113136252500555,코스믹2 F34876,아디다스,10000.0,1598,100,4.9,600.0
0.911091353634141,여성 오버사이즈 스니커즈 - 화이트 / 553770WHGP09000,알렉산더 맥퀸,2700.0,470,16,4.6,50.0
0.9108690820182263,슈퍼스타 82 - 화이트 / GW1798,아디다스,5500.0,1247,60,4.9,100.0
0.9106468104023117,[남녀공용] 슈펜X비슬로우 독일군 스니커즈 BYSS20S65,슈펜,21000.0,38165,19054,4.8,15000.0
0.910424538786397,클래식 슬립온 - 화이트 / VN000EYEW001,반스,2900.0,5793,1695,4.9,1300.0
0.9102022671704824,어센틱 44 DX - (애너하임 팩토리) 팬들턴:로얄 스튜어트 타탄 / VN0A54F29GT1,반스,4000.0,1177,205,4.9,500.0
0.9099799955545677,아식스 X BAL X MITA SNEAKERS 젤-라이트 3 OG GTX - 건메탈:블랙 / 1201A870-020,아식스,4300.0,186,10,5.0,50.0
0.9097577239386531,척테일러 올스타 리프트  펄스 네추럴 아이보리 A05972C,컨버스,6700.0,1493,25,4.8,100.0
0.9095354523227384,척테일러 올스타 리프트 캔버스 화이트 560846C,컨버스,4200.0,12475,809,4.8,700.0
0.9093131807068238,에너자이트 슈퍼 V2 러닝화,데상트,1800.0,92,9,5.0,50.0
0.9090909090909091,남성 맥스쿠셔닝 엘리트_SP0MRCDX051,스케쳐스,2400.0,82,18,4.8,50.0
0.9088686374749945,아케이드 슈즈 - 에크루/블랙,그라퍼리즈,4000.0,1310,186,4.8,200.0
0.9086463658590798,MS129 IN IVORY,마뗑킴,13000.0,1152,5,4.6,50.0
0.9084240942431652,플레이볼 오리진 NY (BLACK),엠엘비,5700.0,11197,950,4.7,900.0
0.9082018226272505,NBP7CF738G / M2002RNA (GRAY),뉴발란스,12000.0,1377,47,4.9,100.0
0.9079795510113359,플레이볼 오리진 뮬 (PLAYBALL ORIGIN MULE)  NY (Black),엠엘비,3500.0,2980,143,4.7,600.0
0.9077572793954212,젤-1090 - 화이트:미드나이트 / 1021A275-100,아식스,10000.0,8941,2894,4.9,4500.0
0.9075350077795066,XT-6 - 델리시오소:블랙:초콜렛 퐁당:피치 베이지 / L41751500,살로몬 스포츠스타일,8200.0,1860,246,4.9,500.0
0.9073127361635919,XT-6 익스펜스 - 캐세이 스파이스:리자드:버터컵 / L47134000,살로몬 스포츠스타일,10000.0,292,3,5.0,50.0
0.9070904645476773,스타일 36 - (검) 화이트 / VN0A54F6WHT1,반스,4200.0,1583,143,4.8,600.0
0.9068681929317626,레더 코트 스니커즈 Mark 2 [블랙],무신사 스탠다드,3300.0,378,36,4.9,100.0
0.906645921315848,MS129 IN CHARCOAL,마뗑킴,8400.0,787,4,5.0,50.0
0.9064236496999333,어센틱 뮬 - 레이싱 레드:트루 화이트 / VN0A54F7JV61,반스,3300.0,8775,2882,4.8,5000.0
0.9062013780840187,젤-1130 - 문락:옵시디언 그레이 / 1201A255-251,아식스,16000.0,1893,129,5.0,200.0
0.905979106468104,Italy Creamy,위트맨,2400.0,2837,841,4.8,400.0
0.9057568348521894,남성 스피드 스니커즈 - 블랙 / 645056W2DBP1013,발렌시아가,2500.0,122,4,5.0,0.0
