,순위,상품명,브랜드,평점,구매후기 개수,좋아요 수,누적판매량,조회수
249,0.9446543676372527,XP138 파스텔 데님 카고 팬츠 (BLACK),엑스톤즈,4.9,17,964,100,8800
250,0.944432096021338,ISLAND SQUARE PATCH DENIM PANTS BLACK,메종미네드,5.0,19,487,50,4100
251,0.9442098244054234,원턱 와이드 스웨트팬츠 카키,가까이 유니언즈,4.9,76,667,400,7500
252,0.9439875527895089,Straight Lowrise Cargo Pants Black,스컬프터,4.9,21,973,50,6900
253,0.9437652811735942,남성 1979 슬린커 데님 팬츠 - 블랙 / A0359409D4102,디젤,4.5,12,129,50,1600
254,0.9435430095576794,카펜터 와이드 데님 팬츠 (RAW INDIGO),토피,4.6,49,1646,300,8000
255,0.9433207379417649,우먼즈 크롭 스웨트 팬츠 [블랙],무신사 스탠다드,4.9,70,576,300,4300
256,0.94309846632585,XP139 플라워 와이드 데님 팬츠 (BLACK),엑스톤즈,5.0,21,872,100,4000
257,0.9428761947099356,Mid Rise Wide Jeans DCPT027BlackCenter,데케트,5.0,92,871,200,5100
258,0.9426539230940209,이지 와이드 피그다잉 팬츠 베이지,굿라이프웍스,4.9,145,2232,500,4600
259,0.9424316514781064,#0326 REMAKE 1970s REGULAR FIT - LITA BLUE,페이탈리즘,4.9,73,513,100,4100
260,0.9422093798621916,패널 카펜터 부츠컷 진 apa610m(WASHED BLACK),앤더슨벨,5.0,11,192,50,3600
261,0.941987108246277,벨티드 세미 벌룬 데님 팬츠 [라이트 인디고],무신사 스탠다드,4.9,93,689,200,4100
262,0.9417648366303624,플립사이드 코튼 팬츠 페일핑크 JNLP7634,더블유브이프로젝트,4.8,103,1081,300,6400
263,0.9415425650144476,LOOSE FIT CARPENTER DENIM PANTS_WASHED DENIM,아웃스탠딩,4.9,169,1158,400,5200
264,0.941320293398533,23SS Santiago Slacks (Olive Gray),어나더 오피스,4.4,5,211,50,8900
265,0.9410980217826184,[DRY COOL]투 턱 와이드핏 볼륨 팬츠 블랙 IEPA3E009BK,일꼬르소,5.0,14,191,50,5300
266,0.9408757501667036,OPPOSITE CARGO DENIM PANTS WHITE,메종미네드,4.8,10,381,50,4100
267,0.9406534785507892,CALIK 파라슈트 와이드 진 WASHED BLACK,인사일런스,4.9,15,514,50,6600
268,0.9404312069348744,062 테이퍼드 핏 데님팬츠 로우인디고,오너,4.7,74,758,300,4000
269,0.9402089353189598,UP-381 와이드 디스트로이드 다잉팬츠,언노운 플라넷,4.9,18,926,100,4000
270,0.9399866637030452,피그다잉 투웨이 카고 팬츠,디앤에스알,5.0,7,490,50,6300
271,0.9397643920871304,남성 익스텐디드 써드컷 데님 팬츠 - 블랙:그레이 / M2205TB,아워 레가시,4.8,13,187,50,4300
272,0.939542120471216,PARACHUTE CARGO PANTS KHAKI,에즈이프 캘리,4.6,5,1651,50,8300
273,0.9393198488553012,OUT DETACHABLE WIND PANTS_BLACK,아웃스탠딩,5.0,16,260,50,3800
274,0.9390975772393866,Light Two Tuck Wide Jeans (Black),포트너스,4.9,16,245,50,5200
275,0.938875305623472,워크샵 사이드 스냅 팬츠 웨일 블루,트래블,4.9,26,1215,100,10000
276,0.9386530340075572,TWO TUCK NYLON PANTS - VINTAGE RED,노매뉴얼,4.9,17,828,100,11000
277,0.9384307623916426,S.L TRACK PANTS - BLACK,노매뉴얼,4.9,8,693,50,9400
278,0.938208490775728,프라그먼츠 카고 블랙,논플로어,4.8,78,648,100,4200
279,0.9379862191598132,프라그먼츠 카고 아이보리,논플로어,4.8,71,849,100,3300
280,0.9377639475438988,디바이드 와이드 데님 BLUE,인사일런스 우먼,4.9,9,316,50,3300
281,0.937541675927984,[데일리지] 롱 히든밴딩 세미와이드_SPTAD23M01,스파오,5.0,6,309,100,5200
282,0.9373194043120694,SCS Work Pants - Pink 워크 팬츠 SEPA3E101P2,스페이드클럽서울,4.8,54,3022,200,8200
283,0.9370971326961548,UTILITY 2 PANTS CHARCOAL,엑스트라오디너리,5.0,4,159,50,2900
284,0.93687486108024,라이트 파라슈트 팬츠 BROWN,인사일런스,5.0,10,549,50,7400
285,0.9366525894643254,UTILITY PATCH CARGO PANTS BLACK,메종미네드,4.9,20,490,50,5800
286,0.9364303178484108,Discolor Sound - MOD1s,모드나인,4.8,52,307,100,2700
287,0.936208046232496,stripe lace jumpsuite,오버듀플레어,4.9,10,260,50,2000
288,0.9359857746165816,FLIGHT DENIM PANTS BLACK,더바이닐하우스,4.9,22,564,50,3500
289,0.9357635030006668,나일론 2WAY 와이드 커브 팻 카고 팬츠 카키,케이엔드,4.9,71,2372,300,9500
290,0.9355412313847522,OBLIQUE PATCH DENIM PANTS BLACK,메종미네드,4.9,95,1047,100,3700
291,0.9353189597688376,Jesse Carpenter Pants INDIGO,어반드레스,4.4,25,1741,100,14000
292,0.9350966881529228,[PPG X FANCY] 퓨리티 와이드 데님 팬츠 (BLUE)_F23PG1017,네스티팬시클럽,5.0,8,1127,50,7000
293,0.9348744165370082,프론트 워싱 와이드 데님 팬츠 (YELLOW BLACK),트릴리온,0.0,0,730,100,8000
294,0.9346521449210936,코튼 카고 와이드 팬츠 (KHAKI),토피,4.7,33,1128,200,10000
295,0.9344298733051788,컷오프 커브드 데님 팬츠 BLACK,인사일런스,4.9,8,222,50,7100
296,0.9342076016892644,다트 커브드 와이드 데님팬츠 샌드블루,오더아카이브,5.0,40,819,100,4300
297,0.9339853300733496,에센셜 와이드 코튼 팬츠_크림,인템포무드,4.8,26,1165,100,7100
298,0.933763058457435,[-6cm 숏버전 추가] M194 와이드 데님 팬츠_진청,와르,4.9,25,588,100,7100
299,0.9335407868415204,원마일 팬츠- 시어서커 (Navy),하이드아웃,5.0,9,167,100,2300
300,0.9333185152256056,필드 데이 치노스_ECRU,블랭크룸,4.8,10,141,50,3800
301,0.933096243609691,커브드 와이드 데님 팬츠 블랙,꼼파뇨,4.8,52,2276,200,6800
302,0.9328739719937764,[패키지][사계절용+여름용 선택]리사이클 테이퍼드핏 밴딩 슬랙스,마인드브릿지,5.0,2,94,50,4700
303,0.9326517003778616,카펜터 데님 팬츠 블랙,트래블,4.4,15,741,100,6100
304,0.9324294287619472,파번 7505 카펜터 와이드핏 블랙 데님팬츠,맥우드건,4.8,33,329,100,4400
305,0.9322071571460324,파라수트 카고 팬츠_핑크(NG2DSUPA13A),나이스고스트클럽,5.0,20,803,50,5900
306,0.9319848855301178,Herringbone Straight Pants OATMEAL,어반드레스,4.9,144,3137,600,8000
307,0.9317626139142032,TR 카고 벌룬 팬츠 블랙,트래블,5.0,19,475,100,4700
308,0.9315403422982884,투턱 와이드 데님팬츠 린스드 로우인디고,오더아카이브,4.8,70,1481,300,5600
309,0.9313180706823738,DENIM CARPENTER PANTS (GREYISH PINK),엠엠지엘,5.0,28,216,50,3200
310,0.9310957990664592,카펜터 루즈핏 데님 팬츠 블랙,비에스래빗,4.9,81,794,300,3400
311,0.9308735274505444,Keep Swear Jogger Pants White Melange,스컬프터,5.0,2,3094,100,11000
312,0.93065125583463,원워시드 투웨이 카고 팬츠,디앤에스알,5.0,3,285,50,4500
313,0.9304289842187152,파이어버드 트랙 팬츠 - 그레이 / IA6330,아디다스,4.8,17,859,100,4200
314,0.9302067126028006,파이어버드 트랙팬츠 - 그린 / HL9345,아디다스,4.9,106,2143,400,5000
315,0.929984440986886,이지 와이드 피그다잉 팬츠 카키,굿라이프웍스,4.9,121,2446,400,4100
316,0.9297621693709712,Wide Paratrooper Cargo Pants White,스컬프터,4.5,16,1521,100,5600
317,0.9295398977550566,나일론 스트링 밴딩 와이드 팬츠 블랙,굿라이프웍스,5.0,25,563,100,7800
318,0.929317626139142,사하라 세미 와이드 데님 팬츠,파브레가,4.9,14,291,50,2200
319,0.9290953545232272,Mesh Linen Pants Charcoal,스컬프터,5.0,3,1534,50,8700
320,0.9288730829073129,Black Cave / Semi Wide,피스워커,4.9,100,633,200,2900
321,0.928650811291398,워크샵 사이드 스냅 팬츠 피콕,트래블,4.6,18,1216,100,9600
322,0.9284285396754834,원마일 팬츠 -라이트 (Black),하이드아웃,4.6,13,126,100,2100
323,0.9282062680595689,[2PACK] 히든 밴딩 치노 팬츠 세트,수아레,4.9,15,322,100,3900
324,0.927983996443654,40’S SELVEDGE STRAIGHT PANTS_INDIGO,아웃스탠딩,4.8,16,182,50,5500
325,0.9277617248277394,CARGO PARACHUTE PANTS-PINK,에이카화이트,0.0,0,924,50,7500
326,0.9275394532118248,브릭 커브 패널 와이드 진 apa609m(BLACK),앤더슨벨,5.0,4,121,50,4000
327,0.9273171815959104,TWO TUCK NYLON PANTS - BLACK,노매뉴얼,4.7,11,561,50,8400
328,0.9270949099799956,HAMPUS CARGO PANTS (KHAKI BEIGE),이티씨이,5.0,11,120,50,4700
329,0.926872638364081,23SS LINEN LOUNGE DENIM PANTS INDIGO,비슬로우,5.0,3,303,50,5400
330,0.9266503667481664,Honest Cargo Semi Wide Denim - INDIGO,마틴플랜,5.0,23,444,50,3700
331,0.9264280951322516,모두바지-썸머 (Beige),하이드아웃,5.0,3,150,50,2400
332,0.926205823516337,ODPL 와이드 데님 팬츠 빈티지블루 [라지 Ver],오더아카이브,4.9,67,1003,200,6800
333,0.9259835519004224,Washed Tapered Pants KAYANU Cotton Vintage Chino Cloth Resilient Finish (Charcoal),포터리,5.0,14,101,50,1600
334,0.9257612802845075,Linen Cargo Jogger Pants Black,스컬프터,4.7,6,1004,50,6200
335,0.9255390086685932,CAMO POCKET CARGO PANTS KHAKI,엘이이와이,0.0,0,244,50,2500
336,0.9253167370526784,남성 1979 슬린커 트라우저 데님 팬츠 - 다크 그레이 / A0359409B9702,디젤,4.8,16,60,50,1200
337,0.9250944654367638,XP123 슬로건 밴딩 코튼 팬츠 (BLACK),엑스톤즈,4.7,37,852,100,4000
338,0.9248721938208492,유니섹스 루즈핏 트레이닝 스웨트 밴딩 조거팬츠 irb068 블랙,스탠다드에러,4.9,17,160,100,2600
339,0.9246499222049344,세미 와이드 카고 팬츠 블랙,블루썬플라워,5.0,9,308,50,2800
340,0.9244276505890198,릴렉스드 뉴 와이드 데님 [BLACK],드로우핏,5.0,12,409,100,3800
341,0.9242053789731052,테크니컬 카고 울 팬츠 (블랙),쿠어,5.0,8,367,50,7700
342,0.9239831073571904,사이드 집 트랙 팬츠_블랙(NG2DSUPA11A),나이스고스트클럽,4.6,9,669,50,3900
343,0.923760835741276,Obtuse Triangle Flap Pants - Black (FL-226),플레어업,4.9,50,1422,100,4300
344,0.9235385641253612,투턱 와이드 슬랙스 베이지,굿라이프웍스,4.7,106,1463,400,5800
345,0.9233162925094466,와이드 밴딩 카고 팬츠(딥카키),퍼블릭아이콘,4.9,36,451,200,5600
346,0.923094020893532,코듀로이 투웨이 밴딩 팬츠[아이보리],시그니처,4.7,425,4230,1900,24000
347,0.9228717492776172,51057 KURABO BLUSTER JEANS [WIDE STRAIGHT],브랜디드,5.0,11,367,50,4100
348,0.9226494776617026,[2PACK] 세미 와이드 히든 밴딩 슬랙스 세트,수아레,5.0,7,318,50,3700
349,0.922427206045788,슬림핏 플레어드 진스 (블루),쿠어,5.0,2,350,50,8800
350,0.9222049344298732,하이커 모어 라이닝 스웨트-팬츠 마젠타,트래블,5.0,40,688,100,5800
351,0.9219826628139588,UTILITY 2 PANTS KHAKI,엑스트라오디너리,4.7,10,142,50,2800
352,0.921760391198044,Rhombus Washed 5 Pockets Denim Pants Medium Indigo,예스아이씨,5.0,7,342,50,4200
353,0.9215381195821294,[데일리지] 원턱 와이드 진_SPTJD23C54,스파오,4.9,35,484,200,5200
354,0.9213158479662148,Washed Nylon 6PK Pants [Black],비긴202,5.0,20,260,50,2800
355,0.9210935763503,W TUCK WIDE DENIM PANTS dark blue,마리떼,4.6,5,376,50,2400
356,0.9208713047343854,One Washed Wide Denim Cotton High Density Twill Denim Cloth Washer Finish (Mid Blue 2),포터리,4.9,15,248,50,6200
357,0.9206490331184708,Wide Baker Pants Mocha Brown,에스피오나지,4.8,19,0,50,4300
358,0.920426761502556,트위스트 세미 벌룬 데님 팬츠 [크림],무신사 스탠다드,4.9,83,653,200,5200
359,0.9202044898866416,와이드 데님 팬츠 (블루),노이어,0.0,0,582,50,6300
360,0.9199822182707268,립스탑 테크니컬 카고 팬츠 (차콜그레이),쿠어,5.0,11,394,50,10000
361,0.9197599466548122,리버스 투 턱 세미 벌룬 히든 밴딩 슬랙스 [블랙],무신사 스탠다드,5.0,11,203,100,4000
362,0.9195376750388976,Herringbone wide pants BEIGE,어반드레스,5.0,22,1469,100,8800
363,0.9193154034229828,Wool Tapered Pants British Hard Wool Gabardine Cloth (Navy),포터리,4.7,7,59,50,1900
364,0.9190931318070682,1941 스몰 와펜 조거팬츠 (JN6TSU900BK),지프,4.8,40,381,300,7400
365,0.9188708601911536,레이어 카고팬츠 (베이지),어널러코드,4.8,25,610,50,4800
366,0.9186485885752388,스트레이트 크롭 데님 팬츠 [BLUE],아워데이즈,4.8,12,202,100,2300
367,0.9184263169593244,테이퍼드 원턱 뉴트럴 컬러 데님 [GREYISH BEIGE],드로우핏,4.8,14,378,100,3400
368,0.9182040453434096,[PPG X FANCY] 버블리 나일론 조거 팬츠 (CHARCOAL)_F23PG1015,네스티팬시클럽,4.9,9,1364,50,8700
369,0.917981773727495,에센셜 세미 와이드 코듀로이 팬츠 차콜,굿라이프웍스,4.9,375,3612,1800,4400
370,0.9177595021115804,UNBALANCED CARGO PANTS Ⅱ (KHAKI),이티씨이,4.9,10,243,50,7800
371,0.9175372304956656,Pigment cotton cargo string wide pants khaki,스케이터락,4.5,17,1447,100,5600
372,0.917314958879751,믹스드 절개 와이드 데님 팬츠 워시드블루,꼼파뇨,4.9,50,2325,200,7500
373,0.9170926872638364,2PACK SMALL ARCH LOGO SEMI WIDE PANTS GRAY / BLACK,예일,5.0,4,123,50,2500
374,0.9168704156479216,NOI859 코튼 카고 밴딩팬츠 (블랙),노이아고,4.9,8,708,50,3400
375,0.9166481440320072,Washed Tapered Pants KAYANU Cotton Vintage Chino Cloth Resilient Finish (Dark Navy),포터리,5.0,8,110,50,1700
376,0.9164258724160924,[PPG X FANCY] 퓨리티 와이드 데님 팬츠 (BLACK)_F23PG1017,네스티팬시클럽,5.0,6,936,50,5600
377,0.9162036008001778,#0318 MORED BELTED WIDE LOOSE FIT - D/BLUE,페이탈리즘,4.8,80,730,100,3700
378,0.9159813291842632,T.D.I. Buckle Denim Pants BLACK,어반드레스,4.7,90,2331,300,3800
379,0.9157590575683484,FLIGHT DENIM PANTS BLUE,더바이닐하우스,4.4,21,648,50,4700
380,0.915536785952434,릴렉스드 뉴 와이드 데님 [SLATE BLUE],드로우핏,5.0,29,449,50,3400
381,0.9153145143365192,[AEROCOOL]밴딩 와이드 원 턱 스웻팬츠_2 COLOR COOSPT207,커스텀어클락,4.9,65,380,300,6200
382,0.9150922427206046,Evil Inside - MOD1w,모드나인,4.9,17,568,50,3700
383,0.91486997110469,와이드 데님 카고팬츠 라이트 인디고,가까이 유니언즈,4.7,13,581,100,5700
384,0.9146476994887752,피렌체 하프밴딩 원턱 와이드 데님팬츠,인더스트,0.0,0,215,100,2600
385,0.9144254278728606,S23SMDPT40 클랜드 테이퍼드 팬츠 Dark Charcoal,스노우피크 어패럴,4.9,22,54,50,1600
386,0.914203156256946,유틸리티 와이드 카고 팬츠 BLACK,인사일런스,4.8,5,299,50,4300
387,0.9139808846410312,딥 원턱 와이드 코튼 팬츠[베이지],시그니처,4.7,16,436,100,8000
388,0.9137586130251169,파타니 크랙 카고 팬츠 apa588m(ORANGE),앤더슨벨,5.0,8,111,0,2500
389,0.913536341409202,Knee Slit Cargo Pants (Black),아캄,4.8,4,191,50,3800
390,0.9133140697932874,UK 헤리티지 우븐 팬츠 블랙(UO121CPT28),엄브로,4.8,4,108,50,2600
391,0.9130917981773728,Openwork Stitch Carpenter Pants Pale Gray,스컬프터,5.0,16,1348,100,8000
392,0.912869526561458,유니섹스 원턱 와이드 밴딩 슬랙스 블랙,후러브스아트,4.9,18,382,100,5500
393,0.9126472549455434,[뉴욕진스] 인디고 카고 데님 팬츠 (JNPA3B707B2),질스튜어트뉴욕 맨,5.0,1,436,50,5500
394,0.9124249833296288,#0315 LINO BLUE SEMI FLARE FIT,페이탈리즘,4.8,75,536,100,3000
395,0.912202711713714,셋업 스텝 051V 아이보리,플랙,4.8,5,165,50,2800
396,0.9119804400977995,[Champion X thisisneverthat] 우븐 롱팬츠 (NORMAL NAVY) CKPA3EN71N2,챔피온,0.0,0,304,50,4600
397,0.9117581684818848,릴렉스드 뉴 와이드 데님 [LIGHT BLUE],드로우핏,4.7,18,373,50,3000
398,0.9115358968659704,TRACK FLARE PANTS_BLACK,마르디 메크르디,4.8,12,670,100,3800
399,0.9113136252500555,고프코어 나일론 팬츠 01,유니온가먼츠,5.0,75,529,200,9500
400,0.911091353634141,파번 7505 카펜터 와이드핏 그레이 데님팬츠,맥우드건,4.9,39,525,100,4300
401,0.9108690820182264,BACK FLAP RAW DENIM PANTS,메종미네드,4.9,21,529,50,3700
402,0.9106468104023115,M64 FRENCH ARMY PANTS _ STONE BROWN,프리즘웍스,4.8,17,140,50,2900
403,0.910424538786397,글렌 오버다이 렙 스트레이트 레그 진 apa645m(BLACK),앤더슨벨,5.0,1,117,50,2300
404,0.9102022671704824,XP138 파스텔 데님 카고 팬츠 (LIME),엑스톤즈,4.8,18,559,50,4900
405,0.9099799955545675,투 톤 카고 팬츠 [챠콜 브라운],러닝하이,4.8,20,1919,50,5900
406,0.9097577239386532,와이드 멀티 포켓 팬츠 (카모),클라코,4.9,73,336,100,1800
407,0.9095354523227384,6PK Bending Pants [Melange_Grey],비긴202,4.9,32,366,50,3600
408,0.9093131807068238,vintage washed denim pants (light blue),노운,5.0,12,513,50,6300
409,0.9090909090909092,파라슈트 하프 밴딩 팬츠_미드나잇 그레이,아르반,4.9,66,532,50,4500
410,0.9088686374749944,Herringbone Straight Pants BLACK,어반드레스,4.8,133,2158,500,3800
411,0.9086463658590798,TCM alt sweat pants,더콜디스트모먼트,4.9,17,1267,50,4400
412,0.9084240942431652,글렌 오버다이 렙 스트레이트 레그 진 apa645m(BLUEGREEN),앤더슨벨,5.0,9,127,50,1900
413,0.9082018226272504,원마일 팬츠 -라이트 (Beige),하이드아웃,4.9,7,148,50,1900
414,0.907979551011336,그라미치 루즈 테이퍼드 팬츠 블랙13587066,뉴에라,5.0,14,23,50,1600
415,0.9077572793954212,BK PELE PELE JEANS​,스모크라이즈,5.0,12,411,50,2000
416,0.9075350077795066,코튼-나일론 파라슈트 팬츠 (카키),노이어,4.9,19,589,50,4900
417,0.907312736163592,워싱 스티치 데님 팬츠 (BROWN),트릴리온,4.8,52,1021,200,5000
418,0.9070904645476772,리에디션 뉴 스트레이트 데님 팬츠 [SLATE BLUE],드로우핏,4.8,4,477,50,5100
419,0.9068681929317626,스티즈 M22 라이트 블루,플랙,5.0,9,162,50,2000
420,0.906645921315848,테이퍼드 원턱 뉴트럴 컬러 데님 [MOCHA],드로우핏,5.0,10,347,50,3000
421,0.9064236496999332,로슈 투웨이 스트레이트 팬츠 클래식 블랙,세터,4.8,4,177,50,2900
422,0.9062013780840188,BOOT CUT CARGO PANTS BEIGE,프렌다,5.0,14,858,50,4700
423,0.905979106468104,Reverse Block Denim Pants Light Wash,스컬프터,5.0,11,1132,50,3700
424,0.9057568348521894,코튼 플리츠 포켓 팬츠 (카키),노이어,4.8,30,622,50,3700
425,0.9055345632362748,Mid Rise Wide Jeans DCPT027BlueCenter,데케트,4.8,53,606,100,4400
426,0.90531229162036,벌룬 데님 팬츠_블루,로맨틱크라운,4.8,13,419,50,4500
427,0.9050900200044454,레이어 카고팬츠 (라이트그레이),어널러코드,4.8,10,520,50,3900
428,0.9048677483885308,립스탑 와이드 파라슈트 팬츠_Black,라퍼지스토어,4.7,11,507,100,10000
429,0.904645476772616,[Champion X thisisneverthat] 우븐 숏팬츠 (NORMAL NAVY) CKPA3EN01N2,챔피온,0.0,0,169,50,2500
430,0.9044232051567016,Dance Floor  - MOD7w,모드나인,4.9,56,831,100,2400
431,0.9042009335407868,CHESS RACER DENIM PANTS,메종미네드,5.0,11,337,50,4400
432,0.9039786619248722,투턱 와이드 슬랙스 브라운,굿라이프웍스,4.8,148,1850,600,5300
433,0.9037563903089576,OG Logo Jogger,크리틱,5.0,32,832,200,2700
434,0.9035341186930428,51052 KURABO POPSTAR JEANS [EXTRA WIDE STRAIGHT],브랜디드,5.0,129,644,100,3100
435,0.9033118470771284,One Tuck Wide Cargo Pants (Black),포트너스,4.8,13,135,50,2200
436,0.9030895754612136,51060 HISHITOMO BLIZZARD JEANS [EXTRA WIDE STRAIGHT],브랜디드,5.0,17,429,50,5200
437,0.902867303845299,unbalance wide denim pants (mid blue),노운,5.0,9,183,50,3900
438,0.9026450322293844,Newness Jogger Pants Black,배디,5.0,14,921,50,3100
439,0.9024227606134696,HOOF CURL LINE REAL WIDE DENIM PANTS BROWN,애드오프,5.0,10,476,50,4400
440,0.902200488997555,PARACHUTE CARGO PANTS WHITE,에즈이프 캘리,5.0,4,1108,50,4600
441,0.9019782173816404,Napping cotton cargo wide pants charcoal,스케이터락,4.9,69,1922,200,8700
442,0.9017559457657256,에센셜 나일론 스판 베이직 조거 팬츠 블랙 (UO123SPT11),엄브로,5.0,15,142,50,1600
